Company,CEO,Video Title,Video URL
Builders FirstSource,Mr. David E. Rush,Train Your Brain To BECOME LIMITLESS &amp; Achieve ANY GOAL You Have | John Assaraf,https://www.youtube.com/watch?v=UMmOQCf98-k
Builders FirstSource,Mr. David E. Rush,The Struggle for Water in the Pacific Northwest,https://www.youtube.com/watch?v=zQiggTsfcHA
Builders FirstSource,Mr. David E. Rush,CUHK Open Access Day 24 Oct 2016 Webinar,https://www.youtube.com/watch?v=B6V_JRkxuvw
Builders FirstSource,Mr. David E. Rush,Investigating Crises : Media Salon on Investigative Journalism in Sri Lanka,https://www.youtube.com/watch?v=uxVkK7jXLvE
Builders FirstSource,Mr. David E. Rush,Tumi Malope &amp; Stephanie Borchardt: A &#39;just transition&#39; to renewable energy?,https://www.youtube.com/watch?v=DXZl7zCd-oM
Builders FirstSource,Mr. David E. Rush,How to Use TransPop Data: The first national probability sample of transgender individuals in the US,https://www.youtube.com/watch?v=mFU8sqCkiY8
Builders FirstSource,Mr. David E. Rush,STATE OF RESISTANCE,https://www.youtube.com/watch?v=7HOpU6VLWWU
Builders FirstSource,Mr. David E. Rush,FUNDING A DOCUMENTARY: FUNDER + FILMMAKER RELATIONSHIPS | DOC NYC PRO 2019,https://www.youtube.com/watch?v=mb_T7badouo
Builders FirstSource,Mr. David E. Rush,Plagiarism and You(Tube),https://www.youtube.com/watch?v=yDp3cB5fHXQ
Builders FirstSource,Mr. David E. Rush,Meeting Hate with Humanity Course: Teaching about the Holocaust through Literature,https://www.youtube.com/watch?v=0_GInpuoIu8
"BXP, Inc.",Mr. Owen David Thomas,She Gets A SURPRISE! 😱,https://www.youtube.com/watch?v=txhAqdUwMcg
"BXP, Inc.",Mr. Owen David Thomas,20 MOMENTS YOU WOULDN&#39;T BELIEVE IF NOT FILMED,https://www.youtube.com/watch?v=FqS1nOtGfOY
"BXP, Inc.",Mr. Owen David Thomas,Great Example of Hypergamy,https://www.youtube.com/watch?v=bX9uEzms0W0
"BXP, Inc.",Mr. Owen David Thomas,dadju croise sont frère gims regardé comment ils se sont saluer,https://www.youtube.com/watch?v=BnkfLh-2lAM
"BXP, Inc.",Mr. Owen David Thomas,Wall Street Week 07/26/2024,https://www.youtube.com/watch?v=V3grwu1ZDCs
"BXP, Inc.",Mr. Owen David Thomas,Wall Street Week - Full Show (04/07/2023),https://www.youtube.com/watch?v=e87rder5n9s
"BXP, Inc.",Mr. Owen David Thomas,POV: Year 6 leavers assembly #shorts #relatable #schoolmemes #comedy #teacher #uk,https://www.youtube.com/watch?v=NGHKcAio_C0
"BXP, Inc.",Mr. Owen David Thomas,Bloomberg Open Interest 07/19/2024,https://www.youtube.com/watch?v=XxAR43Jc6qM
"BXP, Inc.",Mr. Owen David Thomas,SPIDER IN MOUTH!,https://www.youtube.com/watch?v=eBzXsY1W-XA
"BXP, Inc.",Mr. Owen David Thomas,"Candace Owens On Black America, Congressional Puppets, Donald Trump, Kanye West, T.I. + More",https://www.youtube.com/watch?v=goIrzPIh8yA
C.H. Robinson,Mr. David P. Bozeman,Inside Bill Cosby’s Estate on His 1st Day Free From Prison,https://www.youtube.com/watch?v=T7byk4VUcdY
C.H. Robinson,Mr. David P. Bozeman,Celebs Who Got Fired From the Industry,https://www.youtube.com/watch?v=CLQNyiA-w64
C.H. Robinson,Mr. David P. Bozeman,TEDxSanDiego 2011 - Jakki Mohr - How Does Nature Do That?,https://www.youtube.com/watch?v=r-ynbpE4ivA
C.H. Robinson,Mr. David P. Bozeman,2019 NFL Mock Draft w/ Trades: Scouting Combine Edition,https://www.youtube.com/watch?v=No5w-wTqGBw
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,Keynote: Computational Software and the Future of Intelligent Electronic System Design,https://www.youtube.com/watch?v=hWtAfyzVmpw
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,Anirudh Devgan Introduces Optimality Intelligent System Explorer at CadenceLIVE 2022,https://www.youtube.com/watch?v=_iFtt6BAZn0
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,"Anirudh Devgan Keynote - President &amp; CEO, Cadence, at IIT Bay Area Leadership Conference 2022",https://www.youtube.com/watch?v=helg6Bg-4b8
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,View From the Top: Anirudh Devgan,https://www.youtube.com/watch?v=oxgiOiOdmcg
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,IIT में  बीता पूरा Bachpan 😲 | Motivational Story of Anirudh Devgan 🔥#iit #cadence #iitmotivation,https://www.youtube.com/watch?v=fuaXKnCIjHI
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,IIT Bay Area Leadership Conference 2022 Closing Ceremony,https://www.youtube.com/watch?v=TJTE7_bLYpY
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,CMU Distinguished Lecture Series with Lip-Bu Tan,https://www.youtube.com/watch?v=wRnak0pTnSc
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,"Aniruddha Pandit, Vice Chancellor of Institute of Chemical Technology",https://www.youtube.com/watch?v=Td4Y5mCGU_k
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,Reunion 2019 Opening Assembly / ODK Spring Initiation with Jim Farrar ’74,https://www.youtube.com/watch?v=ZFKHyroGlKc
Cadence Design Systems,Dr. Anirudh  Devgan Ph.D.,"February 1st , Tom O&#39;Brien Show on TFNN - 2022",https://www.youtube.com/watch?v=wiwRzzkksj4
Camden Property Trust,Mr. Richard J. Campo,Les VRAIS PEAKY BLINDERS : L&#39;Histoire du Redoutable Gang de Birmingham,https://www.youtube.com/watch?v=5EaCk0LCYOA
Camden Property Trust,Mr. Richard J. Campo,UFO Sightings of the Rich and Famous,https://www.youtube.com/watch?v=9PqshqT1XzY
Camden Property Trust,Mr. Richard J. Campo,"Breakfast at the Barracks - Season 1, Episode 1",https://www.youtube.com/watch?v=eXl7q7UU2Mo
Camden Property Trust,Mr. Richard J. Campo,NIC Talks 2015 | Thomas DeRosa | Welltower Inc.,https://www.youtube.com/watch?v=a_D5h4okBJc
Camden Property Trust,Mr. Richard J. Campo,Piers Morgan &amp; Fiona Harvey &#39;Real Life Martha&#39; (Netflix Baby Reindeer) Interview Reaction - Erm...🤔,https://www.youtube.com/watch?v=n8pSg1Elctk
Camden Property Trust,Mr. Richard J. Campo,ICA Forum: Representation and Responsibility in Creative Spaces | ICA Boston,https://www.youtube.com/watch?v=SuzE5hxHHSk
Camden Property Trust,Mr. Richard J. Campo,"Regional Models for Economic Development: Planning, Implementation &amp; Financing  - Pt 2",https://www.youtube.com/watch?v=zAP6vlNHXGI
Camden Property Trust,Mr. Richard J. Campo,The Iznib Show 351 (Red Dead Redemption 2 Part 2),https://www.youtube.com/watch?v=I9qXvNxaHCE
Camden Property Trust,Mr. Richard J. Campo,Libera tu potencial: Conversaciones en inglés A2/B1,https://www.youtube.com/watch?v=RXsYCntNhyk
Camden Property Trust,Mr. Richard J. Campo,Blind Playthrough of  the We Were Here series (Cap&#39;s view) 3/13/2021,https://www.youtube.com/watch?v=NfLj3PXBOyk
Campbell Soup Company,Mr. Mark A. Clouse,Mission First 2016: Mark Clouse,https://www.youtube.com/watch?v=1rT5SFpdK_w
Campbell Soup Company,Mr. Mark A. Clouse,Mr  Bob Carrigan 1,https://www.youtube.com/watch?v=VUpWOA163es
Campbell Soup Company,Mr. Mark A. Clouse,What is SAP Extended Warehouse Management (EWM),https://www.youtube.com/watch?v=_Gz67jKlSO8
Campbell Soup Company,Mr. Mark A. Clouse,Grace&#39;s CEO and Office Environment - Q1 2019,https://www.youtube.com/watch?v=PmojDwFg3B8
Campbell Soup Company,Mr. Mark A. Clouse,VIP Speaker Series: Hershey&#39;s CEO - J.P. Bilbrey,https://www.youtube.com/watch?v=bELxc8vpT28
Campbell Soup Company,Mr. Mark A. Clouse,FOOD SHORTAGE GETS WORSE (Prepare NOW!) (Second Wave Prompts FEARS)(Global Supply Chain Disrupted),https://www.youtube.com/watch?v=CmEJRMhoPPY
Campbell Soup Company,Mr. Mark A. Clouse,Carlisle&#39;s CEO Chris Koch Speaks with Dean Amy Hillman of ASU&#39;s W.P. Carey School of Business,https://www.youtube.com/watch?v=mn7l2PtUe2c
Campbell Soup Company,Mr. Mark A. Clouse,"Rick Green &amp; Sandy Rios, step into &quot;The Corner&quot;",https://www.youtube.com/watch?v=QYnnAwatV7g
Capital One,Mr. Richard D. Fairbank,Richard Fairbanks Oral History,https://www.youtube.com/watch?v=UNsVmpWvvyg
Capital One,Mr. Richard D. Fairbank,&quot;Capital One Lied To You?! Shocker!&quot;,https://www.youtube.com/watch?v=5lMh7-zsp1k
Capital One,Mr. Richard D. Fairbank,2014 Richard M. Fairbanks Circle of Hope Award Recipient,https://www.youtube.com/watch?v=c5yP1tLbFmY
Capital One,Mr. Richard D. Fairbank,Fairbank Lecture Series: Richard Davis,https://www.youtube.com/watch?v=pDGEa8IEv7A
Capital One,Mr. Richard D. Fairbank,Megan Markle mocked royal traditions 😬 #meganmarkle #shorts #royalfamily #princeharry #netflix,https://www.youtube.com/watch?v=nEIFGnKZZ_Q
Capital One,Mr. Richard D. Fairbank,"Chad Duncan, Accenture &amp; Jim Goode, Capital One | AWS Executive Summit 2018",https://www.youtube.com/watch?v=iZAwOADQyLA
Capital One,Mr. Richard D. Fairbank,CEOs leading TOP Companies across WORLD,https://www.youtube.com/watch?v=iUQa_P5nr_s
Capital One,Mr. Richard D. Fairbank,Transnational Aging in the Chinese Diaspora,https://www.youtube.com/watch?v=6RwE94ZhjFo
Capital One,Mr. Richard D. Fairbank,Imagination and Disconnection: New Literary Studies of China-India,https://www.youtube.com/watch?v=WeBd8Z0OWmo
Capital One,Mr. Richard D. Fairbank,Getting to really know your customer: Unlocking the value in big data,https://www.youtube.com/watch?v=XSxA3uuY3Cg
CarMax,Mr. William D. Nash,Brodnax - &quot;16 Bar Challenge&quot; (Official Music Video),https://www.youtube.com/watch?v=FSxDw0SmAWE
CarMax,Mr. William D. Nash,Brandon Joe Williams: Unlocking Prosperity and Autonomy Through Unveiling Legal Principles,https://www.youtube.com/watch?v=AqSONXvMhOg
CarMax,Mr. William D. Nash,"Chrissie Mayr&#39;s Content House Pt 5. Brittany Venti, Anthony Cumia, Geno Bisconte, Xia, Riss Flex",https://www.youtube.com/watch?v=Q_g54slQxlk
Carnival,Mr. Micky Meir Arison,The Ted Arison Family Foundation,https://www.youtube.com/watch?v=qwZkZR5nPBg
Carrier Global,Mr. David L. Gitlin,&quot;I Was Made In China&quot; - Funniest EVER AGT Audition?! | Australia&#39;s Got Talent 2022,https://www.youtube.com/watch?v=k_rNaqV8B1c
Carrier Global,Mr. David L. Gitlin,National Press Club Luncheon with George David,https://www.youtube.com/watch?v=NSu6HcrCPeE
Carrier Global,Mr. David L. Gitlin,"Dr. David Sweet, CEO &amp; Founder, FocusCore: Episode #38 Japan&#39;s Top Business Interviews",https://www.youtube.com/watch?v=Vr14oUIrW2g
Carrier Global,Mr. David L. Gitlin,Mad Money – 6/3/24 | Audio Only,https://www.youtube.com/watch?v=ktlFM5iy77Y
Carrier Global,Mr. David L. Gitlin,AWS re:Invent 2020 – Cohesity CEO Mohit Aron on using AWS to solve mass data fragmentation,https://www.youtube.com/watch?v=wbs9vNSPdMc
Carrier Global,Mr. David L. Gitlin,David Kenny - CEO of Nielsen,https://www.youtube.com/watch?v=Nmh3_SapyAI
Carrier Global,Mr. David L. Gitlin,"Crohn&#39;s Controversy: Cause, Vaccine and Anti-MAP Therapy",https://www.youtube.com/watch?v=4CELZLY2X9c
Carrier Global,Mr. David L. Gitlin,AWS re:Invent 2020 - Keynote with Andy Jassy,https://www.youtube.com/watch?v=xZ3k7Fd6_eU
Carrier Global,Mr. David L. Gitlin,Triangle Fire: See You in the Streets,https://www.youtube.com/watch?v=WpEEuZCRTLs
Carrier Global,Mr. David L. Gitlin,Mitch Pearlstein on &quot;Family Fragmentation and Education&quot;,https://www.youtube.com/watch?v=AuNvJzHQvVA
Caterpillar Inc.,Mr. D. James Umpleby III,Customers Are the Reason We&#39;re in Business | Caterpillar CEO Jim Umpleby,https://www.youtube.com/watch?v=_ai61gahfZ4
Caterpillar Inc.,Mr. D. James Umpleby III,The Power of Everyone: Jim Umpleby Message,https://www.youtube.com/watch?v=DUFSCC_75kE
Caterpillar Inc.,Mr. D. James Umpleby III,Sustainability Leader Insights: Caterpillar Chairman &amp; CEO Jim Umpleby,https://www.youtube.com/watch?v=lObTgqrcFh0
Caterpillar Inc.,Mr. D. James Umpleby III,Umpleby: Caterpillar Tech Targets No.1 Goal to Make Customers Successful,https://www.youtube.com/watch?v=b4Y2bkEaVP4
Caterpillar Inc.,Mr. D. James Umpleby III,Energy &amp;Transportation - Jim Umpleby,https://www.youtube.com/watch?v=MOWejaPAGOA
Caterpillar Inc.,Mr. D. James Umpleby III,Embracing Sustainability at Caterpillar,https://www.youtube.com/watch?v=wAs6V5GYMfI
Caterpillar Inc.,Mr. D. James Umpleby III,Caterpillar Not Expecting Infrastructure Boost in 2017,https://www.youtube.com/watch?v=t63-xIY_LRU
Caterpillar Inc.,Mr. D. James Umpleby III,"Caterpillar CEO Jim Umpleby: We faced mixed issues this quarter, but demand remains strong",https://www.youtube.com/watch?v=TP6hnejQhHg
Caterpillar Inc.,Mr. D. James Umpleby III,Utica Summit: Jim Umpleby,https://www.youtube.com/watch?v=vx2zontRm-s
Caterpillar Inc.,Mr. D. James Umpleby III,"Interview with Kent Adams, Vice President, Caterpillar Inc.",https://www.youtube.com/watch?v=DdfwLXG3Oc8
CBRE Group,Mr. Robert E. Sulentic,CBRE CEO Bob Sulentic on CNBC’s “Squawk on the Street” 1.28.20,https://www.youtube.com/watch?v=TKgnynqD6Cg
CBRE Group,Mr. Robert E. Sulentic,CBRE CEO Bob Sulentic on CNBC’s “Squawk on the Street” discusses Hana,https://www.youtube.com/watch?v=y-dnKMbNTSo
CBRE Group,Mr. Robert E. Sulentic,Market Matters: How Does Dallas Measure Up? (Event Replay),https://www.youtube.com/watch?v=7O0N8yDUEeA
CBRE Group,Mr. Robert E. Sulentic,CBRE Retail Innovation - Data &amp; Analytics,https://www.youtube.com/watch?v=Rlg0KIRMd9I
CBRE Group,Mr. Robert E. Sulentic,CBRE team birthday celebration in office.,https://www.youtube.com/watch?v=OZMXZFAu0lk
CBRE Group,Mr. Robert E. Sulentic,"Stephen B. Siegel: Chairman, Global Brokerage, CBRE | BuildingNY",https://www.youtube.com/watch?v=6XSMuPlFcks
CBRE Group,Mr. Robert E. Sulentic,Walker College of Business CEO Lecture Series Report,https://www.youtube.com/watch?v=mXdBp0n7cGc
CBRE Group,Mr. Robert E. Sulentic,CBRE FirstTime Site Explore Vlogs|| #industrial #dseu #onthejobtraining #gurgaon #youtubeindia,https://www.youtube.com/watch?v=x9PBqqMzq8w
CBRE Group,Mr. Robert E. Sulentic,Fith Third Bank makes presentation at American Legion National Convention,https://www.youtube.com/watch?v=B3MEPC33Bko
CDW,Ms. Christine A. Leahy,2020 Conversations With The C-Suite | Innovation and Integrity,https://www.youtube.com/watch?v=dBIG6cau1Yk
CDW,Ms. Christine A. Leahy,"October 6th, Tom O&#39;Brien Show on TFNN - 2021",https://www.youtube.com/watch?v=lvfpM7Hn6cQ
Celanese,Ms. Lori J. Ryerkerk BS,Speaking Freely with Cindy Cohn,https://www.youtube.com/watch?v=zO1uTnSHGvg
Cencora,Mr. Steven H. Collis,Innomar Strategies President Guy Payette interview,https://www.youtube.com/watch?v=QQjO08Wd8gE
Cencora,Mr. Steven H. Collis,Securonix Customer Spotlight: AmerisourceBergen,https://www.youtube.com/watch?v=8Z2iD-GGns8
Cencora,Mr. Steven H. Collis,"Mike Baca (AmerisourceBergen) - VR Training to Orient New Hires to Pick, Pack and Ship | EWTS 2019",https://www.youtube.com/watch?v=u3dsleH9Fec
Centene Corporation,Ms. Sarah M. London,Removing the Filter from the Business of Healthcare,https://www.youtube.com/watch?v=swXWLwEx11E
Centene Corporation,Ms. Sarah M. London,Policy panel | Will value-based care save us?,https://www.youtube.com/watch?v=Cwp4VMTnUBA
Centene Corporation,Ms. Sarah M. London,Amplifying the voices of women to make cities better for everyone - Urbanistas,https://www.youtube.com/watch?v=40XD8Mz5NkI
Centene Corporation,Ms. Sarah M. London,The Places Music Has Taken Me: An Unfinished Story of Sarah Bryan Miller | Full Documentary,https://www.youtube.com/watch?v=bJvf-FyEw7g
Centene Corporation,Ms. Sarah M. London,Interview with OncoHealth CEO Rick Dean,https://www.youtube.com/watch?v=SY0oX5qyPGM
Centene Corporation,Ms. Sarah M. London,An Evening with Artist Ross Wilson,https://www.youtube.com/watch?v=CJejKgZHdGA
Centene Corporation,Ms. Sarah M. London,EP7 Cognex Corp Founder and Mega-Philanthropist Dr. Bob Shillman Unpacks His Journey - Part 1,https://www.youtube.com/watch?v=_vEO4TzWU9A
Centene Corporation,Ms. Sarah M. London,"December 29th, Bull-Bear Trading Hour on TFNN - 2020",https://www.youtube.com/watch?v=FT8g7uueG0w
CenterPoint Energy,Mr. Jason P. Wells,Houston leaders speak after meeting with CenterPoint,https://www.youtube.com/watch?v=3LUvZdoDmlQ
CenterPoint Energy,Mr. Jason P. Wells,"Digital Manufacturing - it’s about flexibility, adoption of Edge Intelligence with AI &amp; Economics",https://www.youtube.com/watch?v=AfUvp_WH0FM
CenterPoint Energy,Mr. Jason P. Wells,Texas House State Affairs Committee Meeting 20240731,https://www.youtube.com/watch?v=ODAtLRKeCY8
CenterPoint Energy,Mr. Jason P. Wells,The Basics Of Sea Level Rise,https://www.youtube.com/watch?v=T0147WUbAUA
CenterPoint Energy,Mr. Jason P. Wells,A Tip From Gilbert Episode 142 Special Guest Super Lawyer Tony Buzbee,https://www.youtube.com/watch?v=EZ39UfABQ78
CenterPoint Energy,Mr. Jason P. Wells,"Sacramento County Board of Supervisors - February 26, 2019",https://www.youtube.com/watch?v=puABrZ6W4DQ
CenterPoint Energy,Mr. Jason P. Wells,06/26/2014 Planning Commission Meeting,https://www.youtube.com/watch?v=pwJkf-7FuIs
CenterPoint Energy,Mr. Jason P. Wells,Philadelphia Wings vs. Georgia Swarm 3/8/20 | Full Game,https://www.youtube.com/watch?v=YxD_CZ2LXBo
CenterPoint Energy,Mr. Jason P. Wells,07/06/23 Metro Council,https://www.youtube.com/watch?v=diOTRNsd184
CF Industries,Mr. W. Anthony Will,Don&#39;t be this guy! Entitlement of the Seas! 🚢,https://www.youtube.com/watch?v=3EqBOU6QhrY
CF Industries,Mr. W. Anthony Will,This can happen in Thailand,https://www.youtube.com/watch?v=BnWGNHx4XUI
CF Industries,Mr. W. Anthony Will,Haley and Hanna Cavinder on TikTok,https://www.youtube.com/watch?v=Es0r4q6qi2w
CF Industries,Mr. W. Anthony Will,POV: you’re 6’9” 400 pounds and booked the middle seat,https://www.youtube.com/watch?v=nNsq51__Wzc
CF Industries,Mr. W. Anthony Will,Evening in Monte Carlo #monaco #lifestyle #luxury #money #style #rich #millionaire #life #shorts,https://www.youtube.com/watch?v=cJAjhgVKFrw
CF Industries,Mr. W. Anthony Will,Irish travellers getting chased in Glasgow from Mcphee’s,https://www.youtube.com/watch?v=jDesD5kUPkU
CF Industries,Mr. W. Anthony Will,"Jose Manalo,, kapag di pa live ang Eat Bulaga",https://www.youtube.com/watch?v=UAzbiQ1XZ7U
CF Industries,Mr. W. Anthony Will,DH Urban Bike-Comuna 13,https://www.youtube.com/watch?v=fxkAi0K1FNQ
CF Industries,Mr. W. Anthony Will,11 Year Old Brought to Tears After Being Told He Cannot Play Rugby Due to His Size,https://www.youtube.com/watch?v=EWn71G54H14
CF Industries,Mr. W. Anthony Will,Calcio Storico Fiorentino 2023 💙🤍,https://www.youtube.com/watch?v=abHxBCuj2J8
Charles River Laboratories,Mr. James C. Foster J.D.,The WORST Case of Drug Addiction in the World!😳 #shorts,https://www.youtube.com/watch?v=IGpMDUEiJi4
Charles River Laboratories,Mr. James C. Foster J.D.,35 MOST INAPPROPRIATE MOMENTS IN SPORTS,https://www.youtube.com/watch?v=CeY5soRKJYw
Charles River Laboratories,Mr. James C. Foster J.D.,Bruce Springsteen falls on stage while performing in Amsterdam,https://www.youtube.com/watch?v=V1SDWUdIolE
Charles River Laboratories,Mr. James C. Foster J.D.,20 MOMENTS YOU WOULDN&#39;T BELIEVE IF NOT FILMED,https://www.youtube.com/watch?v=FqS1nOtGfOY
Charles River Laboratories,Mr. James C. Foster J.D.,returning rubbish to fly tipper,https://www.youtube.com/watch?v=BPEeQBKLtIE
Charles River Laboratories,Mr. James C. Foster J.D.,He Stole A Motorcycle And The Owner Met A Witch Doctor Who Sent Bees To Arrest Him,https://www.youtube.com/watch?v=6qQExTe-4ck
Charles River Laboratories,Mr. James C. Foster J.D.,New name emerges in JFK assassination investigation,https://www.youtube.com/watch?v=yizNk4B-E0A
Charles River Laboratories,Mr. James C. Foster J.D.,This Photo is NOT Edited - Take a Closer Look at This Brady Bunch Blooper!,https://www.youtube.com/watch?v=T8CLAghQogo
Charles River Laboratories,Mr. James C. Foster J.D.,"He Took A Photo Of His Pregnant Wife,  But When He Saw The Photo",https://www.youtube.com/watch?v=JzmRSXPIQvk
Charles River Laboratories,Mr. James C. Foster J.D.,"Neighbours Called Him Crazy, But He Had the Last Laugh",https://www.youtube.com/watch?v=VqqHH71SHdo
